UserID	Gender	Age	Occupation	Zip-code	Cluseterid
3065	F	18	4	48135	14
3066	M	18	4	61801	14
3067	F	25	0	02148	10
3068	F	35	9	66204	11
3069	M	18	4	97470	17
3070	F	18	4	10708	10
3071	M	25	1	02115	10
3072	M	50	1	55126	15
3073	M	25	0	90028	17
3074	M	25	0	23451	10
3075	F	25	11	06107	7
3076	M	35	17	30024	2
3077	M	18	4	43202	14
3078	F	35	1	02155	6
3079	F	25	1	55410	13
3080	M	25	20	55410	4
3081	M	25	7	77252	17
3082	F	35	6	45459	11
3083	F	50	0	97403	12
3084	M	25	16	01581	7
3085	M	25	4	78703	17
3086	M	18	12	98105	19
3087	F	1	1	90802	18
3088	F	25	4	87110	17
3089	M	45	16	93448	1
3090	M	25	2	90004	17
3091	F	25	0	19107	10
3092	M	35	15	98108	8
3093	F	45	20	89134	1
3094	M	35	0	30030	13
3095	F	25	3	06810	10
3096	F	45	3	38028	15
3097	F	25	5	10021	10
3098	M	25	4	55112	14
3099	M	25	17	20910	7
3100	F	25	6	91423	17
3101	M	18	15	91101	19
3102	M	25	12	34170	11
3103	M	25	20	64112	4
3104	M	18	17	02118	7
3105	M	35	12	98166	19
3106	M	25	0	33142	13
3107	M	25	17	92656	8
3108	M	50	6	22039	5
3109	F	25	11	43201	11
3110	M	25	0	10002	10
3111	M	18	4	56520	14
3112	M	18	12	98133	19
3113	M	25	10	55414	11
3114	M	18	5	65211	14
3115	M	35	17	48323	2
3116	M	25	12	98034	19
3117	M	35	0	83704	9
3118	M	25	0	77025	17
3119	M	45	1	37027	15
3120	M	18	4	55414	14
3121	M	25	2	32118	10
3122	F	25	7	22209	10
3123	M	25	2	90401	17
3124	M	25	12	30337	7
3125	M	25	7	10025	10
3126	M	25	2	32118	10
3127	F	25	0	10003	10
3128	M	18	2	10012	10
3129	M	25	7	21117	10
3130	M	25	7	32835	11
3131	F	25	2	90036	17
3132	M	35	7	98467	9
3133	M	18	4	33720	14
3134	M	18	4	55455	14
3135	M	25	15	12345	7
3136	F	25	4	72801	17
3137	M	25	11	11217	7
3138	M	35	17	46229	2
3139	M	56	13	89128	1
3140	F	25	4	78728	17
3141	M	25	14	81679	19
3142	M	25	20	85719	8
3143	F	50	16	90272	1
3144	F	25	7	85260	17
3145	M	18	4	02138	10
3146	M	25	0	31605	13
3147	M	25	14	49355	4
3148	M	18	20	72837	4
3149	M	18	4	92602	17
3150	F	25	3	92831	17
3151	F	25	0	92870	17
3152	M	18	4	61801	14
3153	F	25	4	73160	17
3154	F	25	4	95616	17
3155	M	25	7	55112	11
3156	M	35	7	07663	6
3157	M	25	12	92880	19
3158	M	25	15	15217	7
3159	F	25	15	15213	7
3160	M	25	17	77521	8
3161	M	25	7	55408	11
3162	M	25	1	08854	10
3163	M	18	15	95616	19
3164	M	18	12	55118	4
3165	M	35	7	60611	11
3166	M	18	4	32607	14
3167	M	25	2	77056	17
3168	F	35	5	94546	9
3169	M	50	0	23518	15
3170	M	25	0	08461	10
3171	F	50	3	10128	15
3172	M	18	12	55408	4
3173	M	25	12	55317	11
3174	F	18	14	10018	7
3175	M	35	16	10014	7
3176	M	25	17	95129	8
3177	F	25	6	94132	17
3178	F	35	5	44313	11
3179	F	18	20	02125	7
3180	M	25	14	07430	7
3181	M	25	12	07436	7
3182	M	25	12	12866	7
3183	M	50	7	60510	16
3184	F	25	18	21214	7
3185	M	18	7	55337	14
3186	M	50	1	92122	12
3187	M	35	12	32935	2
3188	M	56	13	55344	1
3189	M	25	16	90292	8
3190	M	1	17	97062	18
3191	M	25	12	27707	7
3192	M	18	4	02912	10
3193	M	25	0	92019	17
3194	M	25	15	92648	19
3195	M	18	4	80228	17
3196	F	18	4	45219	14
3197	F	18	14	94110	19
3198	M	25	12	94110	19
3199	M	18	0	57106	14
3200	F	25	1	98144	17
3201	M	45	7	35216	5
3202	F	18	4	24060	10
3203	M	35	0	90254	9
3204	M	45	16	80304	1
3205	F	35	16	80304	8
3206	M	18	20	44089	4
3207	M	35	7	60610	11
3208	M	25	14	30342	7
3209	M	25	0	21555	10
3210	F	45	0	02115	15
3211	M	50	16	20015	3
3212	F	25	17	11215	7
3213	F	25	1	83705	17
3214	F	56	7	10019	5
3215	F	50	13	55447	2
3216	M	35	1	54481	13
3217	F	35	0	92630	9
3218	M	56	6	48070	5
3219	F	18	4	54302	14
3220	M	35	7	54016	11
3221	M	25	0	19106	10
3222	M	35	7	10583	6
3223	M	25	20	10014	7
3224	F	25	14	93428	19
3225	M	18	0	15237	10
3226	M	35	4	10027	6
3227	F	25	14	60657	4
3228	M	25	14	05448	7
3229	F	56	1	93105	12
3230	M	35	16	92630	8
3231	M	25	7	55112	11
3232	M	35	12	92821	19
3233	M	50	2	60660	12
3234	F	1	0	90012	18
3235	M	18	4	87801	17
3236	M	18	15	87111	19
3237	M	35	7	05401	6
3238	M	35	7	10069	6
3239	F	25	12	07730	7
3240	M	18	4	55403	14
3241	F	50	0	20004	15
3242	M	50	13	94089	1
3243	M	25	12	98117	19
3244	F	18	4	92647	17
3245	M	18	2	08820	10
3246	F	35	1	85258	9
3247	M	35	15	92649	8
3248	F	25	7	94115	17
3249	F	25	4	92648	17
3250	M	25	4	90069	17
3251	M	35	17	15330	7
3252	M	50	0	76067	12
3253	F	35	4	26505	6
3254	F	35	6	95843	9
3255	F	25	15	91902	19
3256	M	25	15	92111	19
3257	M	25	14	94105	19
3258	M	45	6	02339	6
3259	F	18	4	95616	17
3260	M	25	4	44514	14
3261	M	45	20	87505	1
3262	M	25	14	55391	4
3263	M	50	11	66048	16
3264	F	25	1	94536	17
3265	M	25	15	53704	4
3266	F	25	4	95616	17
3267	M	25	4	78705	17
3268	M	25	12	04106	7
3269	F	18	20	45220	4
3270	M	18	11	45220	11
3271	F	35	0	92704	9
3272	M	35	0	08330	6
3273	M	35	7	11201	6
3274	M	25	20	02062	7
3275	M	35	7	10028	6
3276	M	25	20	55391	4
3277	M	25	17	94107	8
3278	M	35	7	10014	6
3279	M	45	15	92880	1
3280	M	25	7	33486	11
3281	M	25	17	79705	8
3282	M	45	3	20009	15
3283	M	35	16	66208	2
3284	M	25	6	48197	11
3285	M	25	4	44706	14
3286	F	35	7	80013	9
3287	M	56	13	27514	3
3288	M	25	14	94133	19
3289	M	45	6	95695	16
3290	M	25	14	90292	19
3291	F	25	7	27516	10
3292	F	50	6	79410	16
3293	M	45	14	37343	2
3294	M	18	4	78749	17
3295	M	18	18	92123	8
3296	M	18	14	90292	19
3297	M	18	4	91325	17
3298	M	1	10	20876	0
3299	F	25	4	19119	10
3300	M	35	5	19119	6
3301	F	25	2	85719	17
3302	M	25	17	74074	8
3303	M	56	17	06405	3
3304	F	45	5	92649	16
3305	M	56	20	94708	1
3306	M	45	14	60045	2
3307	M	50	6	90640	16
3308	F	18	20	15701	7
3309	M	25	17	20707	7
3310	M	45	14	12561	3
3311	M	25	4	90039	17
3312	F	18	4	90039	17
3313	M	35	20	90292	8
3314	M	25	7	06516	10
3315	M	25	12	78731	19
3316	M	1	19	92557	18
3317	M	25	4	78705	17
3318	M	56	13	30047	3
3319	F	56	13	92308	1
3320	M	25	1	56082	13
3321	M	35	1	95380	9
3322	F	18	4	68516	14
3323	M	35	14	11784	7
3324	M	35	17	48083	2
3325	F	35	14	39180	2
3326	M	45	7	64138	16
3327	M	18	12	91423	19
3328	M	56	19	91790	1
3329	M	50	18	72601	1
3330	F	35	1	47933	13
3331	F	25	7	06854	10
3332	M	25	7	06854	10
3333	M	18	16	29404	4
3334	M	35	0	09142	6
3335	M	25	0	10023	10
3336	M	35	17	93436	8
3337	M	25	4	97214	17
3338	M	45	16	08053	3
3339	M	25	17	44118	4
3340	M	45	16	48097	2
3341	M	25	20	91730	8
3342	F	25	5	92705	17
3343	F	18	4	79912	17
3344	M	35	0	08902	6
3345	M	25	7	18655	10
3346	M	35	7	54016	11
3347	F	35	7	91362	9
3348	M	45	16	94546	1
3349	F	18	4	92054	17
3350	F	18	0	20815	10
3351	F	18	5	92870	17
3352	M	35	0	30533	13
3353	M	35	17	92688	8
3354	M	25	7	18615	10
3355	M	25	1	40006	13
3356	M	35	7	95031	9
3357	M	25	18	64055	4
3358	F	25	1	91790	17
3359	M	25	20	22936	7
3360	F	25	0	92646	17
3361	M	25	4	91790	17
3362	F	25	0	90212	17
3363	F	35	9	04046	6
3364	M	56	13	17033	3
3365	M	50	17	23059	3
3366	M	35	14	08750	7
3367	M	50	16	10025	3
3368	M	25	14	55435	4
3369	M	45	18	14701	3
3370	M	18	4	92833	17
3371	M	25	2	55405	13
3372	M	56	13	55118	1
3373	M	18	16	94709	8
3374	M	35	5	64801	9
3375	M	25	4	89193	17
3376	M	35	16	10803	7
3377	M	25	17	03570	7
3378	M	18	4	48135	14
3379	M	35	1	20037	6
3380	M	50	0	20815	15
3381	M	25	0	96671	17
3382	F	1	10	55305	18
3383	M	56	16	03070	3
3384	M	35	7	91304	9
3385	F	25	9	32212	11
3386	M	18	4	55414	14
3387	M	18	1	94706	17
3388	F	25	1	92646	17
3389	M	18	0	13603	10
3390	F	45	20	02476	3
3391	M	18	4	48135	14
3392	M	50	6	08108	5
3393	M	35	12	60563	2
3394	M	35	7	90069	9
3395	M	25	7	02134	10
3396	M	25	12	15217	7
3397	M	25	5	55414	14
3398	M	18	20	30033	4
3399	M	25	4	14623	10
3400	M	25	14	08742	7
3401	M	35	7	76109	9
3402	M	35	20	30306	2
3403	M	35	5	48342	11
3404	M	25	8	95380	19
3405	M	35	14	92084	19
3406	F	25	7	85214	17
3407	F	45	5	60050	16
3408	M	25	17	14830	7
3409	M	25	4	48127	14
3410	M	35	1	20653	6
3411	M	18	4	02139	10
3412	M	25	18	85213	8
3413	F	25	17	92084	8
3414	M	25	17	75146	8
3415	M	35	7	80129	9
3416	M	25	12	20850	7
3417	F	18	2	14616	10
3418	F	18	3	22305	10
3419	M	45	1	16801	15
3420	F	25	7	48105	11
3421	M	45	7	94501	16
3422	M	25	5	43221	14
3423	M	25	7	84088	17
3424	M	25	6	92111	17
3425	M	18	20	48135	4
3426	M	25	20	90046	8
3427	M	25	14	78267	19
3428	M	45	1	47933	15
3429	F	25	7	94602	17
3430	F	45	1	15208	15
3431	F	45	6	48867	5
3432	M	25	12	27410	7
3433	M	18	12	55113	4
3434	M	18	4	48867	14
3435	M	45	1	48867	15
3436	M	35	0	98503	9
3437	F	25	0	37203	13
3438	F	25	0	78735	17
3439	M	18	17	76116	4
3440	M	56	17	32822	3
3441	F	25	14	94109	19
3442	M	18	12	20878	7
3443	F	35	17	48219	2
3444	M	50	14	33401	3
3445	F	35	20	92009	8
3446	M	25	7	30620	11
3447	M	25	12	94131	19
3448	F	18	3	60640	14
3449	M	25	14	02142	7
3450	M	25	5	78251	17
3451	F	25	11	94117	19
3452	M	25	14	07702	7
3453	M	35	7	07981	6
3454	M	18	0	92122	17
3455	F	25	0	07701	10
3456	M	25	17	54401	4
3457	M	25	20	19083	7
3458	M	45	0	02131	15
3459	M	18	4	76266	17
3460	M	1	4	10012	0
3461	M	35	0	95409	9
3462	F	25	4	73160	17
3463	M	25	15	80301	19
3464	F	25	14	78251	19
3465	M	25	14	45383	4
3466	M	25	14	94306	19
3467	M	25	14	55421	4
3468	M	25	20	94546	8
3469	M	45	17	02176	3
3470	M	35	17	49887	2
3471	M	18	4	80302	17
3472	M	25	6	33156	11
3473	F	35	16	02472	7
3474	M	35	11	10538	6
3475	M	25	14	33133	7
3476	M	50	0	44126	15
3477	F	50	1	10024	15
3478	M	25	7	10019	10
3479	M	18	4	78626	17
3480	M	25	0	59405	13
3481	M	18	4	94122	17
3482	M	50	17	08043	3
3483	F	45	7	30260	5
3484	M	18	4	28403	10
3485	M	25	0	94121	17
3486	F	18	0	98225	17
3487	M	18	4	60611	14
3488	M	45	17	80228	1
3489	M	18	4	60201	14
3490	M	25	0	74136	17
3491	M	25	16	28542	7
3492	M	35	7	77005	9
3493	M	25	17	61350	4
3494	M	25	1	28607	10
3495	M	18	4	94608	17
3496	M	35	5	92867	9
3497	F	35	2	94109	9
3498	M	25	17	28052	7
3499	M	25	3	77006	17
3500	M	35	7	20650	6
3501	F	35	7	30309	6
3502	F	18	7	80503	17
3503	M	18	4	59715	14
3504	M	18	7	02215	10
3505	F	25	15	55455	4
3506	M	18	12	80503	19
3507	M	25	0	02472	10
3508	M	18	4	02151	10
3509	M	18	4	02115	10
3510	F	18	4	02142	10
3511	M	50	0	88004	12
3512	M	18	17	02140	7
3513	M	25	16	01890	7
3514	M	18	12	30318	7
3515	M	35	3	55042	13
3516	M	18	4	42101	14
3517	M	18	12	53713	4
3518	F	18	7	11215	10
3519	F	25	14	11215	7
3520	M	25	0	40515	13
3521	M	25	0	53213	13
3522	M	18	0	97469	17
3523	M	35	7	53404	11
3524	F	25	0	83355	17
3525	F	18	4	02142	10
3526	M	35	2	62263	13
3527	M	25	0	53213	13
3528	M	35	5	41144	11
3529	F	45	1	97361	12
3530	M	25	0	77058	17
3531	F	25	11	55409	11
3532	F	35	14	10028	7
3533	M	25	2	55344	13
3534	M	35	17	68506	2
3535	M	45	18	77630	1
3536	M	18	4	57103	14
3537	M	1	10	97402	18
3538	M	35	0	40504	13
3539	F	25	4	77006	17
3540	M	18	17	57106	4
3541	M	25	3	02494	10
3542	M	25	15	14803	7
3543	M	25	17	60659	4
3544	F	25	4	92507	17
3545	M	35	12	92507	19
3546	M	25	20	41706	4
3547	M	35	16	94108	8
3548	M	45	7	92965	16
3549	F	35	7	60137	11
3550	M	25	5	55447	14
3551	F	56	0	98374	12
3552	F	35	2	02879	6
3553	M	35	16	61600	2
3554	M	25	15	15203	7
3555	M	56	7	55430	5
3556	M	25	17	03038	7
3557	M	18	5	48185	14
3558	M	18	17	66044	4
3559	M	18	4	11364	10
3560	F	25	6	74105	17
3561	M	35	14	63304	2
3562	F	25	6	32812	11
3563	M	25	2	33133	13
3564	M	25	11	02169	7
3565	M	25	18	53572	4
3566	M	45	0	53818	15
3567	M	25	14	54915	4
3568	M	25	0	98503	17
3569	F	18	2	48823	14
3570	M	35	12	19050	7
3571	M	18	4	10044	10
3572	M	35	11	04287	6
3573	M	1	10	48867	18
3574	F	35	6	33314	6
3575	M	25	18	54915	4
3576	M	50	7	68046	16
3577	F	56	0	00231	15
3578	M	50	3	96714	12
3579	M	18	0	32219	14
3580	F	18	3	32219	14
3581	M	18	1	57382	14
3582	F	35	0	52405	13
3583	F	25	9	41075	11
3584	M	18	0	76543	17
3585	M	35	20	60640	2
3586	M	35	20	60640	2
3587	M	35	3	93611	9
3588	M	25	2	90068	17
3589	F	45	0	80010	12
3590	F	18	15	02115	7
3591	M	35	6	96158	9
3592	F	56	2	99701	12
3593	F	25	9	53719	11
3594	M	1	0	02322	0
3595	M	25	0	85024	17
3596	F	35	4	19104	6
3597	M	25	17	55446	4
3598	M	56	1	90210	12
3599	M	25	16	97378	8
3600	M	35	20	94506	8
3601	F	35	3	95405	9
3602	M	25	12	55443	11
3603	F	35	7	78704	9
3604	F	1	10	02879	0
3605	M	18	12	60640	4
3606	F	25	15	02445	7
3607	M	35	17	32506	2
3608	F	35	9	02879	6
3609	F	25	17	48239	4
3610	M	18	6	30064	10
3611	M	25	2	84321	17
3612	M	25	14	29609	7
3613	M	25	0	37205	13
3614	M	25	0	45458	13
3615	M	25	17	76028	8
3616	M	45	0	33759	15
3617	M	35	7	49034	11
3618	M	56	17	22657	3
3619	M	50	16	97116	1
3620	M	25	7	94117	17
3621	M	18	4	33023	14
3622	M	18	1	02446	10
3623	M	35	11	43209	11
3624	M	25	12	60068	11
3625	M	18	10	48439	11
3626	M	25	17	75075	8
3627	F	35	1	85287	9
3628	M	25	7	78731	17
3629	F	50	7	10022	5
3630	M	18	4	77005	17
3631	M	18	4	77005	17
3632	M	50	11	33881	5
3633	M	35	18	60441	2
3634	M	50	1	88001	12
3635	M	50	1	60062	12
3636	M	25	0	06708	10
3637	M	25	6	94127	17
3638	M	25	2	90038	17
3639	M	18	4	78250	17
3640	M	35	7	02370	6
3641	M	25	0	92008	17
3642	F	25	7	98188	17
3643	M	25	17	22302	7
3644	F	25	11	53711	11
3645	M	35	17	97232	8
3646	M	35	20	98106	8
3647	M	25	7	80202	17
3648	M	18	4	85210	17
3649	F	25	0	94115	17
3650	M	25	0	60611	13
3651	M	25	14	98103	19
3652	M	25	12	94608	19
3653	M	18	15	96661	19
3654	M	25	17	94901	8
3655	F	25	7	94121	17
3656	F	45	5	34610	5
3657	M	18	17	95121	8
3658	F	25	7	07090	10
3659	M	18	4	29649	10
3660	M	35	7	15137	6
3661	M	35	12	08852	7
3662	M	35	16	08753	7
3663	F	35	9	17055	6
3664	F	35	1	94043	9
3665	M	25	0	95903	17
3666	M	45	0	68144	12
3667	F	1	10	10706	0
3668	F	45	7	33324	5
3669	M	25	14	60148	4
3670	M	45	14	55123	2
3671	M	25	4	98102	17
3672	M	35	5	08406	6
3673	M	25	2	10003	10
3674	M	25	20	29205	7
3675	M	35	7	06680	6
3676	F	35	12	48109	2
3677	F	25	12	06906	7
3678	M	25	0	06880	10
3679	M	25	4	68108	14
3680	F	25	1	94939	17
3681	M	25	7	29662	11
3682	F	50	1	10706	15
3683	M	25	2	30606	10
3684	M	25	17	83713	8
3685	M	25	5	55100	14
3686	M	25	7	48070	11
3687	F	50	1	62221	12
3688	M	18	6	21202	10
3689	M	25	0	80906	17
3690	M	18	0	63116	14
3691	M	25	7	21030	10
3692	M	35	17	89147	8
3693	M	25	15	94062	19
3694	M	25	12	28227	7
3695	M	25	2	98502	17
3696	M	35	7	19149	6
3697	M	25	15	68516	4
3698	M	25	7	53202	11
3699	F	56	3	30127	15
3700	M	25	14	10021	7
3701	M	35	1	92614	9
3702	M	35	15	53095	2
3703	M	18	12	97402	19
3704	F	35	0	04255	6
3705	M	45	7	30076	5
3706	M	25	12	46725	11
3707	F	18	0	34744	14
3708	M	56	7	30097	5
3709	M	25	12	89502	19
3710	M	1	10	02818	0
3711	M	35	0	32506	13
3712	M	25	17	60042	4
3713	F	25	7	22201	10
3714	M	25	17	92111	8
3715	M	18	5	55428	14
3716	M	18	12	36115	4
3717	M	35	17	94533	8
3718	M	50	17	07728	3
3719	M	25	1	39759	13
3720	M	45	7	43065	5
3721	M	25	15	94065	19
3722	M	25	18	80538	8
3723	M	25	14	53048	4
3724	M	35	6	77083	9
3725	M	18	4	32608	14
3726	M	25	17	92882	8
3727	M	35	7	74401	9
3728	M	18	4	07030	10
3729	M	18	4	20037	10
3730	M	25	1	48911	13
3731	M	25	17	67443	4
3732	M	25	17	60153	4
3733	M	18	4	02777	10
3734	M	18	4	77840	17
3735	M	25	0	10009	10
3736	M	35	1	44242	13
3737	M	25	14	37127	4
3738	M	45	7	01904	6
3739	M	56	11	48070	5
3740	M	18	5	55116	14
3741	M	25	0	96818	17
3742	M	25	0	90266	17
3743	F	35	7	89128	9
3744	M	25	0	60645	13
3745	F	25	9	49442	11
3746	M	25	5	54703	14
3747	M	45	13	89109	1
3748	M	18	4	02026	10
3749	F	25	0	60664	13
3750	F	18	4	94116	17
3751	F	35	12	55555	2
3752	F	18	1	86314	17
3753	M	25	7	42518	11
3754	M	56	7	94612	16
3755	F	50	14	08810	3
3756	M	18	12	53188	4
3757	M	25	7	92612	17
3758	F	35	5	02021	6
3759	M	35	6	54751	11
3760	M	50	0	55128	15
3761	M	25	17	27613	7
3762	M	50	6	11746	5
3763	M	25	2	98502	17
3764	M	25	1	06111	10
3765	F	50	3	34744	15
3766	F	18	1	45458	14
3767	M	25	0	94305	17
3768	M	25	4	86314	17
3769	M	25	15	02446	7
3770	F	35	3	50322	13
3771	M	25	1	14982	10
3772	M	35	17	06074	7
3773	M	35	6	50265	11
3774	M	25	0	52556	13
3775	M	35	12	14619	7
3776	F	25	4	50265	14
3777	M	18	4	23112	10
3778	M	25	0	61832	13
3779	F	45	2	98383	12
3780	M	1	0	46979	14
3781	F	56	11	54401	5
3782	F	25	0	94602	17
3783	M	25	7	97267	17
3784	F	25	1	98027	17
3785	F	25	20	93401	8
3786	F	25	0	94115	17
3787	F	25	0	94703	17
3788	F	18	0	94587	17
3789	F	25	0	94110	17
3790	F	25	17	94618	8
3791	M	50	18	60516	1
3792	M	25	6	68108	11
3793	M	18	4	21093	10
3794	F	18	4	53211	14
3795	F	18	4	91405	17
3796	M	45	14	02021	3
3797	M	25	7	02420	10
3798	M	25	7	48326	11
3799	M	18	0	17844	10
3800	M	18	1	45458	14
3801	M	18	12	36115	4
3802	M	18	0	94520	17
3803	F	35	9	19006	6
3804	M	25	6	06511	10
3805	F	35	1	89031	9
3806	M	18	4	55104	14
3807	F	35	19	32095	2
3808	M	25	7	60010	11
3809	M	35	6	20650	6
3810	M	50	7	20016	5
3811	M	25	15	98103	19
3812	M	35	17	78749	8
3813	M	35	7	80910	9
3814	M	25	15	98102	19
3815	M	25	17	53406	4
3816	F	25	3	90020	17
3817	M	35	3	20122	6
3818	M	45	17	32837	3
3819	M	25	12	36115	11
3820	M	25	17	90804	8
3821	M	25	20	44313	4
3822	M	45	20	98027	1
3823	M	56	7	93711	16
3824	M	25	17	32308	4
3825	M	18	1	06279	10
3826	M	25	1	48105	13
3827	M	50	2	87020	12
3828	M	25	20	92101	8
3829	F	25	1	22307	10
3830	M	18	4	60630	14
3831	F	18	6	84780	17
3832	F	25	7	43214	11
3833	M	25	1	68516	13
3834	M	18	2	02322	10
3835	M	25	7	40515	11
3836	F	50	8	84770	16
3837	M	25	17	28804	7
3838	F	25	14	10033	7
3839	M	50	14	02651	3
3840	F	25	0	02176	10
3841	M	45	18	26101	3
3842	F	35	16	92054	8
3843	F	1	10	32043	0
3844	M	18	4	73071	17
3845	M	25	12	94065	19
3846	M	35	0	33884	13
3847	M	25	7	12801	10
3848	M	25	15	70809	4
3849	M	35	0	14086	6
3850	M	18	3	92278	17
3851	M	25	12	60657	11
3852	M	50	16	60302	1
3853	M	25	14	92614	19
3854	M	25	14	30340	7
3855	M	25	17	20886	7
3856	F	35	20	93449	8
3857	M	18	14	08822	7
3858	F	45	9	63119	16
3859	M	25	0	89145	17
3860	M	45	17	44129	2
3861	M	18	4	12604	10
3862	M	25	17	10025	7
3863	M	25	0	94558	17
3864	M	50	20	29630	3
3865	F	1	10	95864	18
3866	M	45	14	63130	2
3867	M	35	3	45215	13
3868	M	18	12	73112	19
3869	M	18	17	63544	4
3870	M	25	17	95050	8
3871	M	18	4	64468	14
3872	M	25	1	14613	10
3873	F	45	2	94558	12
3874	M	25	7	92103	17
3875	M	25	0	66605	13
3876	M	25	0	11235	10
3877	M	45	1	33705	15
3878	M	35	16	22124	7
3879	M	25	3	83687	17
3880	M	25	7	54942	11
3881	M	18	2	44515	14
3882	M	56	14	55337	1
3883	M	50	16	78411	1
3884	M	18	4	78759	17
3885	M	25	12	92728	19
3886	M	35	7	95008	9
3887	M	18	4	80513	17
3888	M	45	17	02067	3
3889	M	45	6	66203	16
3890	M	18	4	33143	14
3891	F	56	16	90039	1
3892	M	25	20	91505	8
3893	M	25	6	79401	17
3894	M	35	16	02139	7
3895	F	35	0	20723	6
3896	M	35	0	60914	13
3897	M	56	17	92069	1
3898	M	45	11	01772	3
3899	M	25	17	02135	7
3900	F	25	14	55343	4
3901	M	18	14	85282	19
3902	M	25	5	46239	14
3903	M	25	0	02542	10
3904	M	1	10	48445	18
3905	M	25	17	36106	4
3906	M	50	17	54409	2
3907	F	18	14	22201	7
3908	M	25	0	10021	10
3909	M	18	17	19104	7
3910	M	25	20	91505	8
3911	M	18	0	92037	17
3912	M	25	4	19104	10
3913	M	18	17	40207	4
3914	M	35	4	84123	9
3915	F	35	3	71111	9
3916	M	25	4	02134	10
3917	F	35	9	60618	11
3918	M	25	18	30189	7
3919	M	45	0	73702	12
3920	M	35	17	63126	2
3921	M	25	14	95820	19
3922	M	18	4	53211	14
3923	M	35	2	92115	9
3924	M	50	12	90254	1
3925	M	25	12	77042	19
3926	M	25	2	94404	17
3927	F	25	16	67846	4
3928	M	25	0	55812	13
3929	M	25	5	80227	17
3930	M	56	3	52240	15
3931	M	25	5	92117	17
3932	M	25	7	49221	11
3933	F	35	6	48073	11
3934	M	25	0	44512	13
3935	M	35	18	72118	8
3936	F	35	12	01464	7
3937	M	56	2	92020	12
3938	M	25	2	92711	17
3939	M	45	7	91405	16
3940	M	35	20	32708	2
3941	M	45	17	40031	2
3942	M	18	4	49855	14
3943	F	35	7	98074	9
3944	F	35	16	80401	8
3945	F	45	1	96778	12
3946	F	25	12	22207	7
3947	M	25	0	90019	17
3948	F	45	12	61554	2
3949	M	45	0	44266	15
3950	M	25	4	60056	14
3951	F	18	4	60014	14
3952	F	45	1	12449	15
3953	M	25	12	55117	11
3954	M	18	4	32601	14
3955	M	35	0	12831	6
3956	M	25	0	94930	17
3957	M	35	11	40242	11
3958	M	45	7	46112	5
3959	F	45	1	03768	15
3960	F	35	14	55014	2
3961	M	25	1	45230	13
3962	F	56	0	98115	12
3963	M	50	20	30030	3
3964	M	56	16	66502	1
3965	M	18	11	65202	11
3966	M	25	0	30096	13
3967	F	18	2	13603	10
3968	M	25	2	02903	10
3969	M	56	7	12345	5
3970	F	25	2	02903	10
3971	F	18	4	80228	17
3972	F	25	6	23229	10
3973	M	25	7	60614	11
3974	M	35	0	30741	13
3975	F	25	5	43229	14
3976	F	25	0	44107	13
3977	M	35	14	22180	7
3978	M	35	13	78252	19
3979	F	50	9	59072	16
3980	M	25	4	66762	14
3981	F	45	0	97701	12
3982	M	56	13	95929	1
3983	M	25	0	30606	13
3984	M	25	7	75089	17
3985	M	45	16	01880	3
3986	M	25	7	33324	11
3987	F	18	4	01742	10
3988	F	25	14	60647	4
3989	M	50	12	30030	3
3990	M	25	16	17350	7
3991	M	25	7	33309	11
3992	M	25	4	32653	10
3993	M	25	0	22015	10
3994	M	50	7	43081	5
3995	M	35	17	22810	7
3996	M	18	14	32825	4
3997	M	35	17	45255	2
3998	M	45	0	74354	12
3999	M	35	17	30701	2
4000	M	35	7	08876	6
4001	F	25	1	01860	10
4002	M	45	16	20880	3
4003	M	56	13	46143	3
4004	M	50	0	21050	15
4005	M	35	7	12110	6
4006	M	1	7	48038	18
4007	M	35	12	88005	19
4008	M	18	1	92802	17
4009	M	18	7	44039	14
4010	M	25	14	94533	19
4011	M	25	17	85210	8
4012	M	18	4	49503	14
4013	M	25	1	77803	17
4014	M	25	0	48316	13
4015	F	45	3	75605	12
4016	M	50	0	33901	15
4017	M	25	14	17972	7
4018	F	45	20	75214	1
4019	M	35	17	54601	2
4020	M	25	6	77034	17
4021	M	50	20	95236	1
4022	M	35	14	53403	2
4023	F	35	9	32404	11
4024	M	25	5	45011	14
4025	F	56	6	77018	16
4026	M	25	7	68164	11
4027	F	25	7	12533	10
4028	M	25	4	02140	10
4029	F	56	3	21114	15
4030	M	35	7	89128	9
4031	M	25	0	42445	13
4032	M	25	12	56301	11
4033	M	25	6	43551	11
4034	M	25	0	21113	10
4035	M	18	4	45251	14
4036	M	25	1	46530	13
4037	M	50	16	80206	1
4038	M	50	6	11510	5
4039	M	25	16	97401	8
4040	M	25	20	75006	8
4041	M	18	3	48005	14
4042	M	35	15	94002	8
4043	F	25	15	94002	19
4044	F	35	3	95826	9
4045	M	56	13	40511	3
4046	M	45	17	53545	2
4047	M	18	4	30606	10
4048	F	35	1	89431	9
4049	M	45	11	33133	5
4050	M	35	6	60061	11
4051	M	18	14	01604	7
4052	M	25	2	43551	13
4053	M	25	18	36264	4
4054	M	35	3	68122	9
4055	M	50	0	98826	12
4056	M	1	10	28270	0
4057	M	35	6	18249	6
4058	M	25	6	73118	17
4059	M	25	14	80232	19
4060	M	25	18	55412	4
4061	M	50	6	32726	5
